grid_id,week_num,crime_num,do_num,do_num_1,do_num_2,do_num_3,do_num_4,lat,long,do_spill,do_spill_1,do_spill_2,do_spill_3,do_spill_4
6_2,51,0,0,0,0,0,0,10.075,-61.625,0.0213142964646637,0.015303430745661914,0.014517730825125988,0,0.21184353045861953
6_2,52,0,0,0,0,0,0,10.075,-61.625,0,0.0213142964646637,0.015303430745661914,0.014517730825125988,0
6_3,4,0,0,0,0,0,0,10.125,-61.62500000000001,0.006556840549655244,0.060714014131318085,0.01674093498696826,0,0
6_3,5,0,0,0,0,0,0,10.125,-61.62500000000001,0.19269929007024225,0.006556840549655244,0.060714014131318085,0.01674093498696826,0
6_3,6,0,0,0,0,0,0,10.125,-61.62500000000001,0.20298283176464327,0.19269929007024225,0.006556840549655244,0.060714014131318085,0.01674093498696826
6_3,7,0,0,0,0,0,0,10.125,-61.62500000000001,0.1304391346561782,0.20298283176464327,0.19269929007024225,0.006556840549655244,0.060714014131318085
6_3,8,0,0,0,0,0,0,10.125,-61.62500000000001,0.22628974333019714,0.1304391346561782,0.20298283176464327,0.19269929007024225,0.006556840549655244
6_3,9,0,0,0,0,0,0,10.125,-61.62500000000001,0.05928854749146997,0.22628974333019714,0.1304391346561782,0.20298283176464327,0.19269929007024225
6_3,10,0,0,0,0,0,0,10.125,-61.62500000000001,0.04954368903812159,0.05928854749146997,0.22628974333019714,0.1304391346561782,0.20298283176464327
6_3,11,0,0,0,0,0,0,10.125,-61.62500000000001,0.016736286098532973,0.04954368903812159,0.05928854749146997,0.22628974333019714,0.1304391346561782
6_3,12,0,0,0,0,0,0,10.125,-61.62500000000001,0.0166218739147249,0.016736286098532973,0.04954368903812159,0.05928854749146997,0.22628974333019714
6_3,13,0,0,0,0,0,0,10.125,-61.62500000000001,0,0.0166218739147249,0.016736286098532973,0.04954368903812159,0.05928854749146997
6_3,14,0,0,0,0,0,0,10.125,-61.62500000000001,0.016599536863313055,0,0.0166218739147249,0.016736286098532973,0.04954368903812159
6_3,15,0,0,0,0,0,0,10.125,-61.62500000000001,0,0.016599536863313055,0,0.0166218739147249,0.016736286098532973
6_3,16,0,0,0,0,0,0,10.125,-61.62500000000001,0,0,0.016599536863313055,0,0.0166218739147249
6_3,17,0,0,0,0,0,0,10.125,-61.62500000000001,0,0,0,0.016599536863313055,0
6_3,18,0,0,0,0,0,0,10.125,-61.62500000000001,0,0,0,0,0.016599536863313055
6_3,19,0,0,0,0,0,0,10.125,-61.62500000000001,0,0,0,0,0
6_3,20,0,0,0,0,0,0,10.125,-61.62500000000001,0,0,0,0,0
6_3,21,0,0,0,0,0,0,10.125,-61.62500000000001,0,0,0,0,0
6_3,22,0,0,0,0,0,0,10.125,-61.62500000000001,0,0,0,0,0
6_3,23,0,0,0,0,0,0,10.125,-61.62500000000001,0,0,0,0,0
6_3,24,0,0,0,0,0,0,10.125,-61.62500000000001,0,0,0,0,0
6_3,25,0,0,0,0,0,0,10.125,-61.62500000000001,0,0,0,0,0
6_3,26,0,0,0,0,0,0,10.125,-61.62500000000001,0,0,0,0,0
6_3,27,0,0,0,0,0,0,10.125,-61.62500000000001,0,0,0,0,0
6_3,28,0,0,0,0,0,0,10.125,-61.62500000000001,0,0,0,0,0
6_3,29,0,0,0,0,0,0,10.125,-61.62500000000001,0.12943546089027047,0,0,0,0
6_3,30,0,0,0,0,0,0,10.125,-61.62500000000001,0.19987112686034356,0.12943546089027047,0,0,0
6_3,31,0,0,0,0,0,0,10.125,-61.62500000000001,0.18259199894713576,0.19987112686034356,0.12943546089027047,0,0
6_3,32,0,0,0,0,0,0,10.125,-61.62500000000001,0.7715660280984581,0.18259199894713576,0.19987112686034356,0.12943546089027047,0
6_3,33,0,0,0,0,0,0,10.125,-61.62500000000001,0.6464592316734098,0.7715660280984581,0.18259199894713576,0.19987112686034356,0.12943546089027047
6_3,34,0,0,0,0,0,0,10.125,-61.62500000000001,0.04758481173437223,0.6464592316734098,0.7715660280984581,0.18259199894713576,0.19987112686034356
6_3,35,0,0,0,0,0,0,10.125,-61.62500000000001,0.2016093407879506,0.04758481173437223,0.6464592316734098,0.7715660280984581,0.18259199894713576
6_3,36,0,0,0,0,0,0,10.125,-61.62500000000001,0.2025163970003061,0.2016093407879506,0.04758481173437223,0.6464592316734098,0.7715660280984581
6_3,37,0,0,0,0,0,0,10.125,-61.62500000000001,0.11579284696080293,0.2025163970003061,0.2016093407879506,0.04758481173437223,0.6464592316734098
6_3,38,0,0,0,0,0,0,10.125,-61.62500000000001,0.2251877177971461,0.11579284696080293,0.2025163970003061,0.2016093407879506,0.04758481173437223
6_3,39,0,0,0,0,0,0,10.125,-61.62500000000001,0.030494567195009037,0.2251877177971461,0.11579284696080293,0.2025163970003061,0.2016093407879506
6_3,40,0,0,0,0,0,0,10.125,-61.62500000000001,0,0.030494567195009037,0.2251877177971461,0.11579284696080293,0.2025163970003061
6_3,41,0,0,0,0,0,0,10.125,-61.62500000000001,0.1772638685909291,0,0.030494567195009037,0.2251877177971461,0.11579284696080293
6_3,42,0,0,0,0,0,0,10.125,-61.62500000000001,0.16013516325832416,0.1772638685909291,0,0.030494567195009037,0.2251877177971461
6_3,43,0,0,0,0,0,0,10.125,-61.62500000000001,0,0.16013516325832416,0.1772638685909291,0,0.030494567195009037
6_3,44,0,0,0,0,0,0,10.125,-61.62500000000001,0.08018701884298284,0,0.16013516325832416,0.1772638685909291,0
6_3,45,0,0,0,0,0,0,10.125,-61.62500000000001,0.01570857775817338,0.08018701884298284,0,0.16013516325832416,0.1772638685909291
6_3,46,0,0,0,0,0,0,10.125,-61.62500000000001,0.05257008962735139,0.01570857775817338,0.08018701884298284,0,0.16013516325832416
6_3,47,0,0,0,0,0,0,10.125,-61.62500000000001,0.3071191825048659,0.05257008962735139,0.01570857775817338,0.08018701884298284,0
6_3,48,0,0,0,0,0,0,10.125,-61.62500000000001,0,0.3071191825048659,0.05257008962735139,0.01570857775817338,0.08018701884298284
6_3,49,0,0,0,0,0,0,10.125,-61.62500000000001,0.015535415516853248,0,0.3071191825048659,0.05257008962735139,0.01570857775817338
6_3,50,0,0,0,0,0,0,10.125,-61.62500000000001,0.016672424120790973,0.015535415516853248,0,0.3071191825048659,0.05257008962735139
6_3,51,0,0,0,0,0,0,10.125,-61.62500000000001,0.022801857290779954,0.016672424120790973,0.015535415516853248,0,0.3071191825048659
6_3,52,0,0,0,0,0,0,10.125,-61.62500000000001,0,0.022801857290779954,0.016672424120790973,0.015535415516853248,0
6_4,4,0,0,0,0,0,0,10.175,-61.625,0.006745579474380152,0.06586869196699492,0.01839727470579145,0,0
6_4,5,0,0,0,0,0,0,10.175,-61.625,0.21049179183853436,0.006745579474380152,0.06586869196699492,0.01839727470579145,0
6_4,6,0,0,0,0,0,0,10.175,-61.625,0.2520181180506955,0.21049179183853436,0.006745579474380152,0.06586869196699492,0.01839727470579145
6_4,7,0,0,0,0,0,0,10.175,-61.625,0.15665250930123503,0.2520181180506955,0.21049179183853436,0.006745579474380152,0.06586869196699492
6_4,8,0,0,0,0,0,0,10.175,-61.625,0.24411890417998067,0.15665250930123503,0.2520181180506955,0.21049179183853436,0.006745579474380152
6_4,9,0,0,0,0,0,0,10.175,-61.625,0.06215935240434496,0.24411890417998067,0.15665250930123503,0.2520181180506955,0.21049179183853436
6_4,10,0,0,0,0,0,0,10.175,-61.625,0.054360224885347884,0.06215935240434496,0.24411890417998067,0.15665250930123503,0.2520181180506955
6_4,11,0,0,0,0,0,0,10.175,-61.625,0.01839346222564391,0.054360224885347884,0.06215935240434496,0.24411890417998067,0.15665250930123503
6_4,12,0,0,0,0,0,0,10.175,-61.625,0.018252742103052513,0.01839346222564391,0.054360224885347884,0.06215935240434496,0.24411890417998067
6_4,13,0,0,0,0,0,0,10.175,-61.625,0,0.018252742103052513,0.01839346222564391,0.054360224885347884,0.06215935240434496
6_4,14,0,0,0,0,0,0,10.175,-61.625,0.018226082814905745,0,0.018252742103052513,0.01839346222564391,0.054360224885347884
6_4,15,0,0,0,0,0,0,10.175,-61.625,0,0.018226082814905745,0,0.018252742103052513,0.01839346222564391
6_4,16,0,0,0,0,0,0,10.175,-61.625,0,0,0.018226082814905745,0,0.018252742103052513
6_4,17,0,0,0,0,0,0,10.175,-61.625,0,0,0,0.018226082814905745,0
6_4,18,0,0,0,0,0,0,10.175,-61.625,0,0,0,0,0.018226082814905745
6_4,19,0,0,0,0,0,0,10.175,-61.625,0,0,0,0,0
6_4,20,0,0,0,0,0,0,10.175,-61.625,0,0,0,0,0
6_4,21,0,0,0,0,0,0,10.175,-61.625,0,0,0,0,0
6_4,22,0,0,0,0,0,0,10.175,-61.625,0,0,0,0,0
6_4,23,0,0,0,0,0,0,10.175,-61.625,0,0,0,0,0
6_4,24,0,0,0,0,0,0,10.175,-61.625,0,0,0,0,0
6_4,25,0,0,0,0,0,0,10.175,-61.625,0,0,0,0,0
6_4,26,0,0,0,0,0,0,10.175,-61.625,0,0,0,0,0
6_4,27,1,0,0,0,0,0,10.175,-61.625,0,0,0,0,0
6_4,28,0,0,0,0,0,0,10.175,-61.625,0,0,0,0,0
6_4,29,0,0,0,0,0,0,10.175,-61.625,0.1411267556244403,0,0,0,0
6_4,30,0,0,0,0,0,0,10.175,-61.625,0.21897665032733576,0.1411267556244403,0,0,0
6_4,31,0,0,0,0,0,0,10.175,-61.625,0.20217637761545285,0.21897665032733576,0.1411267556244403,0,0
6_4,32,0,0,0,0,0,0,10.175,-61.625,0.9846914894286128,0.20217637761545285,0.21897665032733576,0.1411267556244403,0
6_4,33,0,0,0,0,0,0,10.175,-61.625,0.7245163691528775,0.9846914894286128,0.20217637761545285,0.21897665032733576,0.1411267556244403
6_4,34,0,0,0,0,0,0,10.175,-61.625,0.051854635024734086,0.7245163691528775,0.9846914894286128,0.20217637761545285,0.21897665032733576
6_4,35,0,0,0,0,0,0,10.175,-61.625,0.21291118755546312,0.051854635024734086,0.7245163691528775,0.9846914894286128,0.20217637761545285
6_4,36,0,0,0,0,0,0,10.175,-61.625,0.23898436039190618,0.21291118755546312,0.051854635024734086,0.7245163691528775,0.9846914894286128
6_4,37,0,0,0,0,0,0,10.175,-61.625,0.2229696724287776,0.23898436039190618,0.21291118755546312,0.051854635024734086,0.7245163691528775
6_4,38,0,0,0,0,0,0,10.175,-61.625,0.25360862369700726,0.2229696724287776,0.23898436039190618,0.21291118755546312,0.051854635024734086
6_4,39,0,0,0,0,0,0,10.175,-61.625,0.03264296671038079,0.25360862369700726,0.2229696724287776,0.23898436039190618,0.21291118755546312
6_4,40,0,0,0,0,0,0,10.175,-61.625,0,0.03264296671038079,0.25360862369700726,0.2229696724287776,0.23898436039190618
6_4,41,0,0,0,0,0,0,10.175,-61.625,0.21013232052370345,0,0.03264296671038079,0.25360862369700726,0.2229696724287776
6_4,42,0,0,0,0,0,0,10.175,-61.625,0.17428023163151715,0.21013232052370345,0,0.03264296671038079,0.25360862369700726
6_4,43,0,0,0,0,0,0,10.175,-61.625,0,0.17428023163151715,0.21013232052370345,0,0.03264296671038079
6_4,44,0,0,0,0,0,0,10.175,-61.625,0.08745614882563169,0,0.17428023163151715,0.21013232052370345,0
6_4,45,0,0,0,0,0,0,10.175,-61.625,0.017189061646387144,0.08745614882563169,0,0.17428023163151715,0.21013232052370345
6_4,46,0,0,0,0,0,0,10.175,-61.625,0.05522720699458537,0.017189061646387144,0.08745614882563169,0,0.17428023163151715
6_4,47,0,0,0,0,0,0,10.175,-61.625,0.5936686278287285,0.05522720699458537,0.017189061646387144,0.08745614882563169,0
6_4,48,0,0,0,0,0,0,10.175,-61.625,0,0.5936686278287285,0.05522720699458537,0.017189061646387144,0.08745614882563169
6_4,49,0,0,0,0,0,0,10.175,-61.625,0.01665906261838942,0,0.5936686278287285,0.05522720699458537,0.017189061646387144
6_4,50,0,0,0,0,0,0,10.175,-61.625,0.018299399005613472,0.01665906261838942,0,0.5936686278287285,0.05522720699458537
6_4,51,0,0,0,0,0,0,10.175,-61.625,0.024532971731700843,0.018299399005613472,0.01665906261838942,0,0.5936686278287285
6_4,52,0,0,0,0,0,0,10.175,-61.625,0,0.024532971731700843,0.018299399005613472,0.01665906261838942,0
6_5,4,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0.006941364521658863,0.0719482871482901,0.020403221280929536,0,0
6_5,5,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0.23112662265662048,0.006941364521658863,0.0719482871482901,0.020403221280929536,0
6_5,6,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0.2667169263373308,0.23112662265662048,0.006941364521658863,0.0719482871482901,0.020403221280929536
6_5,7,1,0,0,0,0,0,10.224999999999998,-61.62500000000001,0.15733827787108232,0.2667169263373308,0.23112662265662048,0.006941364521658863,0.0719482871482901
6_5,8,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0.26458869199989055,0.15733827787108232,0.2667169263373308,0.23112662265662048,0.006941364521658863
6_5,9,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0.06582428276134145,0.26458869199989055,0.15733827787108232,0.2667169263373308,0.23112662265662048
6_5,10,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0.06017031192430043,0.06582428276134145,0.26458869199989055,0.15733827787108232,0.2667169263373308
6_5,11,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0.020401236892198738,0.06017031192430043,0.06582428276134145,0.26458869199989055,0.15733827787108232
6_5,12,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0.020224459198746873,0.020401236892198738,0.06017031192430043,0.06582428276134145,0.26458869199989055
6_5,13,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0,0.020224459198746873,0.020401236892198738,0.06017031192430043,0.06582428276134145
6_5,14,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0.020192163726093244,0,0.020224459198746873,0.020401236892198738,0.06017031192430043
6_5,15,1,0,0,0,0,0,10.224999999999998,-61.62500000000001,0,0.020192163726093244,0,0.020224459198746873,0.020401236892198738
6_5,16,1,0,0,0,0,0,10.224999999999998,-61.62500000000001,0,0,0.020192163726093244,0,0.020224459198746873
6_5,17,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0,0,0,0.020192163726093244,0
6_5,18,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0,0,0,0,0.020192163726093244
6_5,19,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0,0,0,0,0
6_5,20,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0,0,0,0,0
6_5,21,3,0,0,0,0,0,10.224999999999998,-61.62500000000001,0,0,0,0,0
6_5,22,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0,0,0,0,0
6_5,23,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0,0,0,0,0
6_5,24,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0,0,0,0,0
6_5,25,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0,0,0,0,0
6_5,26,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0,0,0,0,0
6_5,27,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0,0,0,0,0
6_5,28,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0,0,0,0,0
6_5,29,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0.15494498534467124,0,0,0,0
6_5,30,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0.241722115185656,0.15494498534467124,0,0,0
6_5,31,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0.22521129168857137,0.241722115185656,0.15494498534467124,0,0
6_5,32,0,1,0,0,0,0,10.224999999999998,-61.62500000000001,0.9945304465459424,0.22521129168857137,0.241722115185656,0.15494498534467124,0
6_5,33,0,0,1,0,0,0,10.224999999999998,-61.62500000000001,0.6808630938795724,0.9945304465459424,0.22521129168857137,0.241722115185656,0.15494498534467124
6_5,34,0,0,0,1,0,0,10.224999999999998,-61.62500000000001,0.05690565619683925,0.6808630938795724,0.9945304465459424,0.22521129168857137,0.241722115185656
6_5,35,0,0,0,0,1,0,10.224999999999998,-61.62500000000001,0.21486346514014665,0.05690565619683925,0.6808630938795724,0.9945304465459424,0.22521129168857137
6_5,36,0,0,0,0,0,1,10.224999999999998,-61.62500000000001,0.22255855890563703,0.21486346514014665,0.05690565619683925,0.6808630938795724,0.9945304465459424
6_5,37,0,1,0,0,0,0,10.224999999999998,-61.62500000000001,0.37961182857301096,0.22255855890563703,0.21486346514014665,0.05690565619683925,0.6808630938795724
6_5,38,0,0,1,0,0,0,10.224999999999998,-61.62500000000001,0.2814491963131881,0.37961182857301096,0.22255855890563703,0.21486346514014665,0.05690565619683925
6_5,39,0,0,0,1,0,0,10.224999999999998,-61.62500000000001,0.0350010131380258,0.2814491963131881,0.37961182857301096,0.22255855890563703,0.21486346514014665
6_5,40,0,0,0,0,1,0,10.224999999999998,-61.62500000000001,0,0.0350010131380258,0.2814491963131881,0.37961182857301096,0.22255855890563703
6_5,41,0,0,0,0,0,1,10.224999999999998,-61.62500000000001,0.1849733034364698,0,0.0350010131380258,0.2814491963131881,0.37961182857301096
6_5,42,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0.1910048501143346,0.1849733034364698,0,0.0350010131380258,0.2814491963131881
6_5,43,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0,0.1910048501143346,0.1849733034364698,0,0.0350010131380258
6_5,44,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0.09604235303623708,0,0.1910048501143346,0.1849733034364698,0
6_5,45,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0.018974077587818227,0.09604235303623708,0,0.1910048501143346,0.1849733034364698
6_5,46,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0.05795744876903228,0.018974077587818227,0.09604235303623708,0,0.1910048501143346
6_5,47,0,3,0,0,0,0,10.224999999999998,-61.62500000000001,5.875542512666145,0.05795744876903228,0.018974077587818227,0.09604235303623708,0
6_5,48,0,0,3,0,0,0,10.224999999999998,-61.62500000000001,0,5.875542512666145,0.05795744876903228,0.018974077587818227,0.09604235303623708
6_5,49,0,0,0,3,0,0,10.224999999999998,-61.62500000000001,0.017890351067463794,0,5.875542512666145,0.05795744876903228,0.018974077587818227
6_5,50,0,0,0,0,3,0,10.224999999999998,-61.62500000000001,0.020260364358181474,0.017890351067463794,0,5.875542512666145,0.05795744876903228
6_5,51,0,0,0,0,0,3,10.224999999999998,-61.62500000000001,0.02657242840281369,0.020260364358181474,0.017890351067463794,0,5.875542512666145
6_5,52,0,0,0,0,0,0,10.224999999999998,-61.62500000000001,0,0.02657242840281369,0.020260364358181474,0.017890351067463794,0
6_6,4,0,0,0,0,0,0,10.275,-61.62500000000001,0.007144073631804828,0.07923101568211563,0.022875836390873393,0,0
6_6,5,0,0,0,0,0,0,10.275,-61.62500000000001,0.25496101970968715,0.007144073631804828,0.07923101568211563,0.022875836390873393,0
6_6,6,0,0,0,0,0,0,10.275,-61.62500000000001,0.23454013646646468,0.25496101970968715,0.007144073631804828,0.07923101568211563,0.022875836390873393
6_6,7,0,0,0,0,0,0,10.275,-61.62500000000001,0.1390679899903754,0.23454013646646468,0.25496101970968715,0.007144073631804828,0.07923101568211563
6_6,8,0,0,0,0,0,0,10.275,-61.62500000000001,0.2882543786583821,0.1390679899903754,0.23454013646646468,0.25496101970968715,0.007144073631804828
6_6,9,0,0,0,0,0,0,10.275,-61.62500000000001,0.07057359905691195,0.2882543786583821,0.1390679899903754,0.23454013646646468,0.25496101970968715
6_6,10,0,0,0,0,0,0,10.275,-61.62500000000001,0.06729640229662834,0.07057359905691195,0.2882543786583821,0.1390679899903754,0.23454013646646468
6_6,11,0,0,0,0,0,0,10.275,-61.62500000000001,0.022877574009157953,0.06729640229662834,0.07057359905691195,0.2882543786583821,0.1390679899903754
6_6,12,0,0,0,0,0,0,10.275,-61.62500000000001,0.0226498111116472,0.022877574009157953,0.06729640229662834,0.07057359905691195,0.2882543786583821
6_6,13,0,0,0,0,0,0,10.275,-61.62500000000001,0,0.0226498111116472,0.022877574009157953,0.06729640229662834,0.07057359905691195
6_6,14,0,0,0,0,0,0,10.275,-61.62500000000001,0.022610023534770957,0,0.0226498111116472,0.022877574009157953,0.06729640229662834
6_6,15,0,0,0,0,0,0,10.275,-61.62500000000001,0,0.022610023534770957,0,0.0226498111116472,0.022877574009157953
6_6,16,0,0,0,0,0,0,10.275,-61.62500000000001,0,0,0.022610023534770957,0,0.0226498111116472
6_6,17,0,0,0,0,0,0,10.275,-61.62500000000001,0,0,0,0.022610023534770957,0
6_6,18,0,0,0,0,0,0,10.275,-61.62500000000001,0,0,0,0,0.022610023534770957
6_6,19,0,0,0,0,0,0,10.275,-61.62500000000001,0,0,0,0,0
6_6,20,0,0,0,0,0,0,10.275,-61.62500000000001,0,0,0,0,0
6_6,21,0,0,0,0,0,0,10.275,-61.62500000000001,0,0,0,0,0
6_6,22,0,0,0,0,0,0,10.275,-61.62500000000001,0,0,0,0,0
6_6,23,0,0,0,0,0,0,10.275,-61.62500000000001,0,0,0,0,0
6_6,24,0,0,0,0,0,0,10.275,-61.62500000000001,0,0,0,0,0
6_6,25,0,0,0,0,0,0,10.275,-61.62500000000001,0,0,0,0,0
6_6,26,0,0,0,0,0,0,10.275,-61.62500000000001,0,0,0,0,0
6_6,27,0,0,0,0,0,0,10.275,-61.62500000000001,0,0,0,0,0
6_6,28,0,0,0,0,0,0,10.275,-61.62500000000001,0,0,0,0,0
6_6,29,0,0,0,0,0,0,10.275,-61.62500000000001,0.17147834732118272,0,0,0,0
6_6,30,0,0,0,0,0,0,10.275,-61.62500000000001,0.26902482355781443,0.17147834732118272,0,0,0
6_6,31,0,0,0,0,0,0,10.275,-61.62500000000001,0.2512980828700047,0.26902482355781443,0.17147834732118272,0,0
6_6,32,0,0,0,0,0,0,10.275,-61.62500000000001,0.7159929465189265,0.2512980828700047,0.26902482355781443,0.17147834732118272,0
6_6,33,0,0,0,0,0,0,10.275,-61.62500000000001,0.6028786461191182,0.7159929465189265,0.2512980828700047,0.26902482355781443,0.17147834732118272
6_6,34,0,0,0,0,0,0,10.275,-61.62500000000001,0.06295577592767693,0.6028786461191182,0.7159929465189265,0.2512980828700047,0.26902482355781443
6_6,35,0,0,0,0,0,0,10.275,-61.62500000000001,0.21250808995278278,0.06295577592767693,0.6028786461191182,0.7159929465189265,0.2512980828700047
6_6,36,0,0,0,0,0,0,10.275,-61.62500000000001,0.17986269734207033,0.21250808995278278,0.06295577592767693,0.6028786461191182,0.7159929465189265
6_6,37,0,0,0,0,0,0,10.275,-61.62500000000001,0.15953988348691514,0.17986269734207033,0.21250808995278278,0.06295577592767693,0.6028786461191182
6_6,38,0,0,0,0,0,0,10.275,-61.62500000000001,0.30346027560192756,0.15953988348691514,0.17986269734207033,0.21250808995278278,0.06295577592767693
6_6,39,0,0,0,0,0,0,10.275,-61.62500000000001,0.03756089575764703,0.30346027560192756,0.15953988348691514,0.17986269734207033,0.21250808995278278
6_6,40,0,0,0,0,0,0,10.275,-61.62500000000001,0,0.03756089575764703,0.30346027560192756,0.15953988348691514,0.17986269734207033
6_6,41,0,0,0,0,0,0,10.275,-61.62500000000001,0.1385411317359411,0,0.03756089575764703,0.30346027560192756,0.15953988348691514
6_6,42,0,0,0,0,0,0,10.275,-61.62500000000001,0.2109609415313736,0.1385411317359411,0,0.03756089575764703,0.30346027560192756
6_6,43,0,0,0,0,0,0,10.275,-61.62500000000001,0,0.2109609415313736,0.1385411317359411,0,0.03756089575764703
6_6,44,0,0,0,0,0,0,10.275,-61.62500000000001,0.10628315825473042,0,0.2109609415313736,0.1385411317359411,0
6_6,45,0,0,0,0,0,0,10.275,-61.62500000000001,0.02116680228690269,0.10628315825473042,0,0.2109609415313736,0.1385411317359411
6_6,46,0,0,0,0,0,0,10.275,-61.62500000000001,0.06070540106727047,0.02116680228690269,0.10628315825473042,0,0.2109609415313736
6_6,47,0,0,0,0,0,0,10.275,-61.62500000000001,0.5655002689796662,0.06070540106727047,0.02116680228690269,0.10628315825473042,0
6_6,48,0,0,0,0,0,0,10.275,-61.62500000000001,0,0.5655002689796662,0.06070540106727047,0.02116680228690269,0.10628315825473042
6_6,49,0,0,0,0,0,0,10.275,-61.62500000000001,0.019221459039673566,0,0.5655002689796662,0.06070540106727047,0.02116680228690269
6_6,50,1,0,0,0,0,0,10.275,-61.62500000000001,0.022661609398253815,0.019221459039673566,0,0.5655002689796662,0.06070540106727047
6_6,51,0,0,0,0,0,0,10.275,-61.62500000000001,0.02900747843686036,0.022661609398253815,0.019221459039673566,0,0.5655002689796662
6_6,52,0,0,0,0,0,0,10.275,-61.62500000000001,0,0.02900747843686036,0.022661609398253815,0.019221459039673566,0
6_14,4,0,0,0,0,0,0,10.675,-61.625,0.008941893723867242,0.271339291471959,0.07385868308325354,0,0
6_14,5,0,0,0,0,0,0,10.675,-61.625,0.38952405523813594,0.008941893723867242,0.271339291471959,0.07385868308325354,0
6_14,6,0,0,0,0,0,0,10.675,-61.625,0.17984020509566587,0.38952405523813594,0.008941893723867242,0.271339291471959,0.07385868308325354
6_14,7,0,0,0,0,0,0,10.675,-61.625,0.19769048366218747,0.17984020509566587,0.38952405523813594,0.008941893723867242,0.271339291471959
6_14,8,0,0,0,0,0,0,10.675,-61.625,0.5959531121696514,0.19769048366218747,0.17984020509566587,0.38952405523813594,0.008941893723867242
6_14,9,0,0,0,0,0,0,10.675,-61.625,0.041752837996314504,0.5959531121696514,0.19769048366218747,0.17984020509566587,0.38952405523813594
6_14,10,0,0,0,0,0,0,10.675,-61.625,0.21077372193412658,0.041752837996314504,0.5959531121696514,0.19769048366218747,0.17984020509566587
6_14,11,0,0,0,0,0,0,10.675,-61.625,0.07517236093967186,0.21077372193412658,0.041752837996314504,0.5959531121696514,0.19769048366218747
6_14,12,0,0,0,0,0,0,10.675,-61.625,0.07311636045224852,0.07517236093967186,0.21077372193412658,0.041752837996314504,0.5959531121696514
6_14,13,0,0,0,0,0,0,10.675,-61.625,0,0.07311636045224852,0.07517236093967186,0.21077372193412658,0.041752837996314504
6_14,14,0,0,0,0,0,0,10.675,-61.625,0.07327647566976127,0,0.07311636045224852,0.07517236093967186,0.21077372193412658
6_14,15,0,0,0,0,0,0,10.675,-61.625,0,0.07327647566976127,0,0.07311636045224852,0.07517236093967186
6_14,16,0,0,0,0,0,0,10.675,-61.625,0,0,0.07327647566976127,0,0.07311636045224852
6_14,17,0,0,0,0,0,0,10.675,-61.625,0,0,0,0.07327647566976127,0
6_14,18,0,0,0,0,0,0,10.675,-61.625,0,0,0,0,0.07327647566976127
6_14,19,0,0,0,0,0,0,10.675,-61.625,0,0,0,0,0
6_14,20,0,0,0,0,0,0,10.675,-61.625,0,0,0,0,0
6_14,21,0,0,0,0,0,0,10.675,-61.625,0,0,0,0,0
6_14,22,0,0,0,0,0,0,10.675,-61.625,0,0,0,0,0
6_14,23,0,0,0,0,0,0,10.675,-61.625,0,0,0,0,0
6_14,24,0,0,0,0,0,0,10.675,-61.625,0,0,0,0,0
6_14,25,0,0,0,0,0,0,10.675,-61.625,0,0,0,0,0
6_14,26,0,0,0,0,0,0,10.675,-61.625,0,0,0,0,0
6_14,27,0,0,0,0,0,0,10.675,-61.625,0,0,0,0,0
6_14,28,1,0,0,0,0,0,10.675,-61.625,0,0,0,0,0
6_14,29,0,0,0,0,0,0,10.675,-61.625,0.4868295887457575,0,0,0,0
6_14,30,0,0,0,0,0,0,10.675,-61.625,0.7284669453436604,0.4868295887457575,0,0,0
6_14,31,0,0,0,0,0,0,10.675,-61.625,0.6410049964378945,0.7284669453436604,0.4868295887457575,0,0
6_14,32,0,0,0,0,0,0,10.675,-61.625,1.1041984946542185,0.6410049964378945,0.7284669453436604,0.4868295887457575,0
